gene_id	symbol	gene_type	ncbi_ortholog_count	has_ncbi_ortholog
6404	SELPLG	protein-coding	718	true
6405	SEMA3F	protein-coding	664	true
6406	SEMG1	protein-coding	17	true
6407	SEMG2	protein-coding	9	true
6414	SELENOP	protein-coding	844	true
6415	SELENOW	protein-coding	453	true
6416	MAP2K4	protein-coding	802	true
6418	SET	protein-coding	558	true
6419	SETMAR	protein-coding	855	true
6421	SFPQ	protein-coding	552	true
6422	SFRP1	protein-coding	539	true
6423	SFRP2	protein-coding	836	true
6424	SFRP4	protein-coding	553	true
6425	SFRP5	protein-coding	828	true
6426	SRSF1	protein-coding	541	true
6427	SRSF2	protein-coding	744	true
6428	SRSF3	protein-coding	841	true
6429	SRSF4	protein-coding	532	true
6430	SRSF5	protein-coding	539	true
6431	SRSF6	protein-coding	648	true
6432	SRSF7	protein-coding	526	true
6433	SFSWAP	protein-coding	861	true
6434	TRA2B	protein-coding	832	true
6439	SFTPB	protein-coding	466	true
6440	SFTPC	protein-coding	461	true
6441	SFTPD	protein-coding	299	true
6442	SGCA	protein-coding	511	true
6443	SGCB	protein-coding	875	true
6444	SGCD	protein-coding	848	true
6445	SGCG	protein-coding	853	true
6446	SGK1	protein-coding	773	true
6447	SCG5	protein-coding	563	true
6448	SGSH	protein-coding	851	true
6449	SGTA	protein-coding	796	true
6450	SH3BGR	protein-coding	715	true
6451	SH3BGRL	protein-coding	532	true
6452	SH3BP2	protein-coding	841	true
6453	ITSN1	protein-coding	857	true
6455	SH3GL1	protein-coding	826	true
6456	SH3GL2	protein-coding	632	true
6457	SH3GL3	protein-coding	524	true
6458	SH3GL1P1	pseudo	0	false
6459	SH3GL1P2	pseudo	0	false
6461	SHB	protein-coding	535	true
6462	SHBG	protein-coding	659	true
6464	SHC1	protein-coding	834	true
6465	SHC1P1	pseudo	0	false
6466	SHC1P2	pseudo	0	false
6468	FBXW4	protein-coding	865	true
6469	SHH	protein-coding	846	true
6470	SHMT1	protein-coding	832	true
6471	SHMT1P1	pseudo	0	false
6472	SHMT2	protein-coding	816	true
6473	SHOX	protein-coding	718	true
6474	SHOX2	protein-coding	837	true
6476	SI	protein-coding	516	true
6477	SIAH1	protein-coding	860	true
6478	SIAH2	protein-coding	538	true
6480	ST6GAL1	protein-coding	800	true
6482	ST3GAL1	protein-coding	549	true
6483	ST3GAL2	protein-coding	861	true
6484	ST3GAL4	protein-coding	526	true
6487	ST3GAL3	protein-coding	729	true
6489	ST8SIA1	protein-coding	858	true
6490	PMEL	protein-coding	786	true
6491	STIL	protein-coding	861	true
6492	SIM1	protein-coding	835	true
6493	SIM2	protein-coding	762	true
6494	SIPA1	protein-coding	412	true
6495	SIX1	protein-coding	454	true
6496	SIX3	protein-coding	843	true
6497	SKI	protein-coding	551	true
6498	SKIL	protein-coding	558	true
6499	SKIC2	protein-coding	705	true
6500	SKP1	protein-coding	850	true
6502	SKP2	protein-coding	847	true
6503	SLA	protein-coding	554	true
6504	SLAMF1	protein-coding	313	true
6505	SLC1A1	protein-coding	861	true
6506	SLC1A2	protein-coding	707	true
6507	SLC1A3	protein-coding	748	true
6508	SLC4A3	protein-coding	549	true
6509	SLC1A4	protein-coding	854	true
6510	SLC1A5	protein-coding	662	true
6511	SLC1A6	protein-coding	304	true
6512	SLC1A7	protein-coding	841	true
6513	SLC2A1	protein-coding	522	true
6514	SLC2A2	protein-coding	859	true
6515	SLC2A3	protein-coding	200	true
6517	SLC2A4	protein-coding	372	true
6518	SLC2A5	protein-coding	191	true
6519	SLC3A1	protein-coding	869	true
6520	SLC3A2	protein-coding	416	true
6521	SLC4A1	protein-coding	527	true
6522	SLC4A2	protein-coding	518	true
6523	SLC5A1	protein-coding	747	true
6524	SLC5A2	protein-coding	620	true
6525	SMTN	protein-coding	536	true
6526	SLC5A3	protein-coding	552	true
6527	SLC5A4	protein-coding	66	true
6528	SLC5A5	protein-coding	820	true
6529	SLC6A1	protein-coding	867	true
6530	SLC6A2	protein-coding	832	true
6531	SLC6A3	protein-coding	602	true
6532	SLC6A4	protein-coding	557	true
6533	SLC6A6	protein-coding	671	true
6534	SLC6A7	protein-coding	555	true
6535	SLC6A8	protein-coding	782	true
6536	SLC6A9	protein-coding	857	true
6538	SLC6A11	protein-coding	825	true
6539	SLC6A12	protein-coding	378	true
6540	SLC6A13	protein-coding	339	true
6541	SLC7A1	protein-coding	553	true
6542	SLC7A2	protein-coding	869	true
6543	SLC8A2	protein-coding	432	true
6545	SLC7A4	protein-coding	827	true
6546	SLC8A1	protein-coding	534	true
6547	SLC8A3	protein-coding	844	true
6548	SLC9A1	protein-coding	841	true
6549	SLC9A2	protein-coding	797	true
6550	SLC9A3	protein-coding	553	true
6551	SLC9A3P1	pseudo	0	false
6553	SLC9A5	protein-coding	776	true
6554	SLC10A1	protein-coding	731	true
6555	SLC10A2	protein-coding	831	true
6556	SLC11A1	protein-coding	532	true
6557	SLC12A1	protein-coding	861	true
6558	SLC12A2	protein-coding	846	true
6559	SLC12A3	protein-coding	858	true
6560	SLC12A4	protein-coding	856	true
6561	SLC13A1	protein-coding	559	true
6563	SLC14A1	protein-coding	335	true
6564	SLC15A1	protein-coding	537	true
6565	SLC15A2	protein-coding	838	true
6566	SLC16A1	protein-coding	513	true
6567	SLC16A2	protein-coding	835	true
6568	SLC17A1	protein-coding	191	true
6569	SLC34A1	protein-coding	500	true
6570	SLC18A1	protein-coding	752	true
6571	SLC18A2	protein-coding	848	true
6572	SLC18A3	protein-coding	556	true
6573	SLC19A1	protein-coding	859	true
6574	SLC20A1	protein-coding	539	true
6575	SLC20A2	protein-coding	548	true
6576	SLC25A1	protein-coding	553	true
6578	SLCO2A1	protein-coding	556	true
6579	SLCO1A2	protein-coding	318	true
6580	SLC22A1	protein-coding	121	true
6581	SLC22A3	protein-coding	690	true
6582	SLC22A2	protein-coding	420	true
6583	SLC22A4	protein-coding	341	true
6584	SLC22A5	protein-coding	175	true
6585	SLIT1	protein-coding	545	true
6586	SLIT3	protein-coding	528	true
6588	SLN	protein-coding	810	true
6590	SLPI	protein-coding	147	true
6591	SNAI2	protein-coding	852	true
6594	SMARCA1	protein-coding	519	true
6595	SMARCA2	protein-coding	838	true
6596	HLTF	protein-coding	777	true
6597	SMARCA4	protein-coding	744	true
6598	SMARCB1	protein-coding	564	true
6599	SMARCC1	protein-coding	545	true
6601	SMARCC2	protein-coding	804	true
6602	SMARCD1	protein-coding	834	true
6603	SMARCD2	protein-coding	550	true
6604	SMARCD3	protein-coding	539	true
6605	SMARCE1	protein-coding	706	true
6606	SMN1	protein-coding	119	true
6607	SMN2	protein-coding	71	true
6608	SMO	protein-coding	861	true
6609	SMPD1	protein-coding	840	true
6610	SMPD2	protein-coding	527	true
6611	SMS	protein-coding	856	true
6612	SUMO3	protein-coding	342	true
6613	SUMO2	protein-coding	625	true
6614	SIGLEC1	protein-coding	496	true
6615	SNAI1	protein-coding	539	true
6616	SNAP25	protein-coding	825	true
6617	SNAPC1	protein-coding	843	true
6618	SNAPC2	protein-coding	708	true
6619	SNAPC3	protein-coding	874	true
6620	SNCB	protein-coding	846	true
6621	SNAPC4	protein-coding	840	true
6622	SNCA	protein-coding	531	true
6623	SNCG	protein-coding	743	true
6624	FSCN1	protein-coding	823	true
6625	SNRNP70	protein-coding	698	true
6626	SNRPA	protein-coding	756	true
6627	SNRPA1	protein-coding	869	true
6628	SNRPB	protein-coding	829	true
6629	SNRPB2	protein-coding	847	true
6631	SNRPC	protein-coding	852	true
6632	SNRPD1	protein-coding	843	true
6633	SNRPD2	protein-coding	755	true
6634	SNRPD3	protein-coding	618	true
6635	SNRPE	protein-coding	851	true
6636	SNRPF	protein-coding	848	true
6637	SNRPG	protein-coding	845	true
6638	SNRPN	protein-coding	244	true
6640	SNTA1	protein-coding	834	true
6641	SNTB1	protein-coding	850	true
6642	SNX1	protein-coding	555	true
6643	SNX2	protein-coding	856	true
6644	SRIP1	pseudo	0	false
6645	SNTB2	protein-coding	833	true
6646	SOAT1	protein-coding	847	true
6647	SOD1	protein-coding	837	true
6648	SOD2	protein-coding	880	true
6649	SOD3	protein-coding	602	true
6650	CAPN15	protein-coding	867	true
6651	SON	protein-coding	823	true
6652	SORD	protein-coding	835	true
6653	SORL1	protein-coding	849	true
6654	SOS1	protein-coding	561	true
6655	SOS2	protein-coding	858	true
6656	SOX1	protein-coding	722	true
6657	SOX2	protein-coding	852	true
6658	SOX3	protein-coding	633	true
6659	SOX4	protein-coding	529	true
6660	SOX5	protein-coding	841	true
6661	SOX5P1	pseudo	0	false
6662	SOX9	protein-coding	712	true
6663	SOX10	protein-coding	803	true
6664	SOX11	protein-coding	801	true
6665	SOX15	protein-coding	328	true
6666	SOX12	protein-coding	507	true
6667	SP1	protein-coding	812	true
6668	SP2	protein-coding	838	true
6670	SP3	protein-coding	836	true
6671	SP4	protein-coding	854	true
6672	SP100	protein-coding	147	true
6674	SPAG1	protein-coding	560	true
6675	UAP1	protein-coding	834	true
6676	SPAG4	protein-coding	270	true
6677	SPAM1	protein-coding	337	true
6678	SPARC	protein-coding	863	true
6683	SPAST	protein-coding	811	true
6687	SPG7	protein-coding	868	true
6688	SPI1	protein-coding	850	true
6689	SPIB	protein-coding	321	true
6690	SPINK1	protein-coding	292	true
6691	SPINK2	protein-coding	457	true
6692	SPINT1	protein-coding	559	true
6693	SPN	protein-coding	327	true
6694	SPP2	protein-coding	697	true
6695	SPOCK1	protein-coding	796	true
6696	SPP1	protein-coding	783	true
6697	SPR	protein-coding	528	true
6698	SPRR1A	protein-coding	11	true
6699	SPRR1B	protein-coding	55	true
6700	SPRR2A	protein-coding	1	true
6701	SPRR2B	protein-coding	1	true
6702	SPRR2C	pseudo	0	false
6703	SPRR2D	protein-coding	4	true
6704	SPRR2E	protein-coding	2	true
6705	SPRR2F	protein-coding	1	true
6706	SPRR2G	protein-coding	22	true
6707	SPRR3	protein-coding	42	true
6708	SPTA1	protein-coding	266	true
6709	SPTAN1	protein-coding	855	true
6710	SPTB	protein-coding	777	true
6711	SPTBN1	protein-coding	557	true
6712	SPTBN2	protein-coding	421	true
6713	SQLE	protein-coding	859	true
6714	SRC	protein-coding	825	true
6715	SRD5A1	protein-coding	863	true
6716	SRD5A2	protein-coding	712	true
6717	SRI	protein-coding	791	true
6718	AKR1D1	protein-coding	510	true
6719	SRD5A1P1	pseudo	0	false
6720	SREBF1	protein-coding	843	true
6721	SREBF2	protein-coding	848	true
6722	SRF	protein-coding	555	true
6723	SRM	protein-coding	879	true
6725	SRMS	protein-coding	387	true
6726	SRP9	protein-coding	859	true
6727	SRP14	protein-coding	872	true
6728	SRP19	protein-coding	868	true
6729	SRP54	protein-coding	694	true
6730	SRP68	protein-coding	874	true
6731	SRP72	protein-coding	862	true
6732	SRPK1	protein-coding	792	true
6733	SRPK2	protein-coding	810	true
6734	SRPRA	protein-coding	867	true
6736	SRY	protein-coding	79	true
6737	TRIM21	protein-coding	245	true
6738	RO60	protein-coding	835	true
6741	SSB	protein-coding	857	true
6742	SSBP1	protein-coding	762	true
6744	ITPRID2	protein-coding	854	true
6745	SSR1	protein-coding	857	true
6746	SSR2	protein-coding	801	true
6747	SSR3	protein-coding	863	true
6748	SSR4	protein-coding	720	true
6749	SSRP1	protein-coding	545	true
6750	SST	protein-coding	784	true
6751	SSTR1	protein-coding	700	true
6752	SSTR2	protein-coding	553	true
6753	SSTR3	protein-coding	741	true
6754	SSTR4	protein-coding	406	true
6755	SSTR5	protein-coding	800	true
6756	SSX1	protein-coding	0	false
6757	SSX2	protein-coding	0	false
6758	SSX5	protein-coding	0	false
6759	SSX4	protein-coding	12	true
6760	SS18	protein-coding	857	true
6764	DENND2B	protein-coding	866	true
6767	ST13	protein-coding	856	true
6768	ST14	protein-coding	556	true
6769	STAC	protein-coding	868	true
6770	STAR	protein-coding	861	true
6771	STARP1	pseudo	0	false
6772	STAT1	protein-coding	553	true
6773	STAT2	protein-coding	507	true
6774	STAT3	protein-coding	845	true
6775	STAT4	protein-coding	763	true
6776	STAT5A	protein-coding	71	true
6777	STAT5B	protein-coding	157	true
6778	STAT6	protein-coding	538	true
6779	STATH	protein-coding	17	true
6780	STAU1	protein-coding	861	true
6781	STC1	protein-coding	555	true
6782	HSPA13	protein-coding	875	true
6783	SULT1E1	protein-coding	93	true
6785	ELOVL4	protein-coding	848	true
6786	STIM1	protein-coding	648	true
6787	NEK4	protein-coding	857	true
6788	STK3	protein-coding	550	true
6789	STK4	protein-coding	534	true
6790	AURKA	protein-coding	840	true
6791	AURKAP1	pseudo	0	false
6792	CDKL5	protein-coding	842	true
6793	STK10	protein-coding	857	true
6794	STK11	protein-coding	852	true
6795	AURKC	protein-coding	211	true
6799	SULT1A2	protein-coding	10	true
6801	STRN	protein-coding	772	true
6803	STSP1	pseudo	0	false
6804	STX1A	protein-coding	548	true
6809	STX3	protein-coding	512	true
6810	STX4	protein-coding	375	true
6811	STX5	protein-coding	458	true
6812	STXBP1	protein-coding	470	true
6813	STXBP2	protein-coding	666	true
6814	STXBP3	protein-coding	859	true
6815	STYX	protein-coding	866	true
6817	SULT1A1	protein-coding	9	true
6818	SULT1A3	protein-coding	15	true
6819	SULT1C2	protein-coding	56	true
6820	SULT2B1	protein-coding	362	true
6821	SUOX	protein-coding	819	true
6822	SULT2A1	protein-coding	133	true
6824	ETF1P1	pseudo	0	false
6825	ETF1P2	pseudo	0	false
6827	SUPT4H1	protein-coding	876	true
6829	SUPT5H	protein-coding	792	true
6830	SUPT6H	protein-coding	865	true
6832	SUPV3L1	protein-coding	876	true
6833	ABCC8	protein-coding	844	true
6834	SURF1	protein-coding	876	true
6835	SURF2	protein-coding	864	true
6836	SURF4	protein-coding	562	true
6837	MED22	protein-coding	868	true
6838	SURF6	protein-coding	872	true
6839	SUV39H1	protein-coding	443	true
6840	SVIL	protein-coding	809	true
6843	VAMP1	protein-coding	507	true
6844	VAMP2	protein-coding	686	true
6845	VAMP7	protein-coding	859	true
6846	XCL2	protein-coding	16	true
6847	SYCP1	protein-coding	790	true
6850	SYK	protein-coding	858	true
6853	SYN1	protein-coding	382	true
6854	SYN2	protein-coding	835	true
6855	SYP	protein-coding	515	true
6856	SYPL1	protein-coding	552	true
6857	SYT1	protein-coding	542	true
6860	SYT4	protein-coding	850	true
6861	SYT5	protein-coding	331	true
6862	TBXT	protein-coding	845	true
6863	TAC1	protein-coding	799	true
6865	TACR2	protein-coding	823	true
6866	TAC3	protein-coding	739	true
6867	TACC1	protein-coding	821	true
6868	ADAM17	protein-coding	816	true
6869	TACR1	protein-coding	497	true
6870	TACR3	protein-coding	554	true
6871	TADA2A	protein-coding	871	true
6872	TAF1	protein-coding	527	true
6873	TAF2	protein-coding	874	true
6874	TAF4	protein-coding	557	true
6875	TAF4B	protein-coding	548	true
6876	TAGLN	protein-coding	808	true
6877	TAF5	protein-coding	866	true
6878	TAF6	protein-coding	739	true
6879	TAF7	protein-coding	246	true
6880	TAF9	protein-coding	250	true
6881	TAF10	protein-coding	833	true
6882	TAF11	protein-coding	865	true
6883	TAF12	protein-coding	865	true
6884	TAF13	protein-coding	851	true
6885	MAP3K7	protein-coding	859	true
6886	TAL1	protein-coding	799	true
6887	TAL2	protein-coding	792	true
6888	TALDO1	protein-coding	866	true
6889	TALDO1P1	pseudo	0	false
6890	TAP1	protein-coding	398	true
6891	TAP2	protein-coding	380	true
6892	TAPBP	protein-coding	401	true
6894	TARBP1	protein-coding	842	true
6895	TARBP2	protein-coding	815	true
6896	TARBP2P1	pseudo	0	false
6897	TARS1	protein-coding	855	true
6898	TAT	protein-coding	870	true
6899	TBX1	protein-coding	832	true
6900	CNTN2	protein-coding	854	true
6901	TAFAZZIN	protein-coding	748	true
6902	TBCA	protein-coding	855	true
6903	TBCC	protein-coding	852	true
6904	TBCD	protein-coding	870	true
6905	TBCE	protein-coding	861	true
6906	SERPINA7	protein-coding	239	true
6907	TBL1X	protein-coding	745	true
6908	TBP	protein-coding	865	true
6909	TBX2	protein-coding	851	true
6910	TBX5	protein-coding	829	true
6911	TBX6	protein-coding	340	true
6913	TBX15	protein-coding	858	true
6915	TBXA2R	protein-coding	850	true
6916	TBXAS1	protein-coding	823	true
6917	TCEA1	protein-coding	803	true
6918	TCEA1P1	pseudo	0	false
6919	TCEA2	protein-coding	817	true
6920	TCEA3	protein-coding	783	true
6921	ELOC	protein-coding	562	true
6922	SKP1P1	pseudo	0	false
6923	ELOB	protein-coding	733	true
6924	ELOA	protein-coding	856	true
6925	TCF4	protein-coding	650	true
6926	TBX3	protein-coding	846	true
6927	HNF1A	protein-coding	848	true
6928	HNF1B	protein-coding	829	true
6929	TCF3	protein-coding	552	true
6932	TCF7	protein-coding	837	true
6934	TCF7L2	protein-coding	858	true
6935	ZEB1	protein-coding	836	true
6936	GCFC2	protein-coding	802	true
6938	TCF12	protein-coding	841	true
6939	TCF15	protein-coding	836	true
6940	ZNF354A	protein-coding	149	true
6941	TCF19	protein-coding	665	true
6942	TCF20	protein-coding	855	true
6943	TCF21	protein-coding	860	true
6944	VPS72	protein-coding	593	true
6945	MLX	protein-coding	853	true
6947	TCN1	protein-coding	230	true
6948	TCN2	protein-coding	536	true
6949	TCOF1	protein-coding	542	true
6950	TCP1	protein-coding	865	true
6952	TCP1P2	pseudo	0	false
6953	TCP10L3	pseudo	4	true
6954	TCP11	protein-coding	429	true
6955	TRA	protein-coding	0	false
6956	TRAV6	other	0	false
6957	TRB	protein-coding	0	false
6958	TRBV29OR9-2	pseudo	0	false
6959	TRBV21OR9-2	pseudo	0	false
6960	TRBV25OR9-2	pseudo	0	false
6961	TRBV24OR9-2	pseudo	0	false
6962	TRBV20OR9-2	pseudo	0	false
6964	TRD	protein-coding	0	false
6965	TRG	protein-coding	0	false
6966	TRGC1	other	0	false
6967	TRGC2	other	0	false
6968	TRGJ1	other	0	false
6969	TRGJ2	other	0	false
6970	TRGJP	other	0	false
6971	TRGJP1	other	0	false
6972	TRGJP2	other	0	false
6973	TRGV1	pseudo	0	false
6974	TRGV2	other	0	false
6975	TECTB	protein-coding	854	true
6976	TRGV3	other	0	false
6977	TRGV4	other	0	false
6978	TRGV5	other	0	false
6979	TRGV5P	pseudo	0	false
6980	TRGV6	pseudo	0	false
6981	TRGV7	pseudo	0	false
6982	TRGV8	other	0	false
6983	TRGV9	other	0	false
6984	TRGV10	pseudo	0	false
6985	TRGV11	pseudo	0	false
6986	TRGVA	pseudo	0	false
6987	TRGVB	pseudo	0	false
6988	TCTA	protein-coding	811	true
6990	DYNLT3	protein-coding	539	true
6991	DYNLT2	protein-coding	499	true
6992	PPP1R11	protein-coding	737	true
6993	DYNLT1	protein-coding	556	true
6996	TDG	protein-coding	561	true
6997	CRIPTO	protein-coding	275	true
6998	CRIPTO3	protein-coding	3	true
6999	TDO2	protein-coding	563	true
7001	PRDX2	protein-coding	642	true
7002	PRDX1P1	pseudo	0	false
7003	TEAD1	protein-coding	819	true
7004	TEAD4	protein-coding	595	true
7005	TEAD3	protein-coding	513	true
7006	TEC	protein-coding	827	true
7007	TECTA	protein-coding	761	true
7008	TEF	protein-coding	556	true
7009	TMBIM6	protein-coding	811	true
7010	TEK	protein-coding	669	true
7011	TEP1	protein-coding	648	true
7012	TERC	ncRNA	0	false
7013	TERF1	protein-coding	869	true
7014	TERF2	protein-coding	831	true
7015	TERT	protein-coding	872	true
7016	TESK1	protein-coding	796	true
7018	TF	protein-coding	285	true
7019	TFAM	protein-coding	845	true
7020	TFAP2A	protein-coding	852	true
7021	TFAP2B	protein-coding	835	true
7022	TFAP2C	protein-coding	864	true
7023	TFAP4	protein-coding	859	true
7024	TFCP2	protein-coding	826	true
7025	NR2F1	protein-coding	813	true
7026	NR2F2	protein-coding	813	true
7027	TFDP1	protein-coding	620	true
7029	TFDP2	protein-coding	547	true
7030	TFE3	protein-coding	387	true
7031	TFF1	protein-coding	190	true
7032	TFF2	protein-coding	231	true
7033	TFF3	protein-coding	196	true
7035	TFPI	protein-coding	512	true
7036	TFR2	protein-coding	617	true
7037	TFRC	protein-coding	547	true
7038	TG	protein-coding	839	true
7039	TGFA	protein-coding	803	true
7040	TGFB1	protein-coding	413	true
7041	TGFB1I1	protein-coding	394	true
7042	TGFB2	protein-coding	828	true
7043	TGFB3	protein-coding	831	true
7044	LEFTY2	protein-coding	48	true
7045	TGFBI	protein-coding	849	true
7046	TGFBR1	protein-coding	541	true
7047	TGM4	protein-coding	371	true
7048	TGFBR2	protein-coding	762	true
7049	TGFBR3	protein-coding	855	true
7050	TGIF1	protein-coding	843	true
7051	TGM1	protein-coding	448	true
7052	TGM2	protein-coding	606	true
7053	TGM3	protein-coding	269	true
7054	TH	protein-coding	867	true
7056	THBD	protein-coding	505	true
7057	THBS1	protein-coding	860	true
7058	THBS2	protein-coding	842	true
7059	THBS3	protein-coding	514	true
7060	THBS4	protein-coding	550	true
7062	TCHH	protein-coding	267	true
7064	THOP1	protein-coding	549	true
7066	THPO	protein-coding	515	true
7067	THRA	protein-coding	519	true
7068	THRB	protein-coding	810	true
7069	THRSP	protein-coding	591	true
7070	THY1	protein-coding	548	true
7071	KLF10	protein-coding	560	true
7072	TIA1	protein-coding	633	true
7073	TIAL1	protein-coding	863	true
7074	TIAM1	protein-coding	549	true
